Tweet_count,Name,Text,Retweets,Likes,Date
107,Cezary „Trotyl” Gmyz,Marcin KĘDRYNA: Kto wygra wybory prezydenckie w 2025? https://t.co/aKbe9mvhvv,8,17
108,Roman Imielski,"Wybory prezydenckie 2025. Wielowieyska: kandydat PiS, Karol Nawrocki, jako prezes IPN i dyrektor Muzeum II Wojny Światowej zjeździł świat. 800 tys. na podróże ⁦@DWielowieyska⁩  https://t.co/5s00980x6D",40,138
109,Mateusz 𝘔𝘢𝘵𝘦𝘰 Rędzioch 🇵🇱 🇪🇺 ❤️ 🇺🇦,"#czytałem: https://t.co/tpfxwOinwX Ziemkiewicz, Sroczyński: Wybory prezydenckie 2025. Polskę czeka polityczne trzęsienie ziemi?",0,0
110,🍀 PSL,💬 Wybory prezydenckie 2025 to moment możliwej głębokiej przebudowy polskiej sceny politycznej. Co 20 lat przychodzi czas na nowe rozdanie.  🍀@SawickiMarek 🖥️@rzeczpospolita https://t.co/u1Ge8VED0e,5,10
111,lootar,BARTOSZ KGHM WIEKSZOSCIA BEZWZGLEDNA WYGRYWA WYBORY PREZYDENCKIE 2025 I ZOSTAJE MU POWIERZONA MISJA STWORZENIA NOWEGO RZADU  co tu duzo mowic gratulacje 👊@BartoszKGHM https://t.co/HoJE6UiW7d,0,3
112,Miroslawa Wisniewska,@AnnaMKrupka @SzczurekZelazko @aK_Sojka @BorowiakJoanna @elzbietawitek @SoinAgnieszka @UrszulaRusecka @Baluch_Anna @BorysSzopa @DorArciszewska @Nawrocki25 Tylko Pan dr Karol Nawrocki Prezydentem Polski 2025 🇵🇱❤ #KobietyZaNawrockim 🤍♥️🇵🇱❣️,0,0
113,Klub GP New York 🇵🇱🇺🇸🗽,"O tym były wybory 10-2023 oraz 6-2024. Naród tak chciał🫶 i wyraził akceptację #PaktMigracyjny'go. O tym po części też będą wybory prezydenckie 5-2025. Innymi słowy: ""Chcącemu krzywda się nie dzieje""",0,0
114,Adam Dąbrowski,"D. Tusk popełnił błąd. Wielbłąd. Jeśli nie dowiezie, a przy okazji wykorzysta rodzimych dużych przedsiębiorców, to rozczarowanie R. Brzoski i jemu podobnych będzie tak wielkie że wytworzy energię która zmiecie PO z planszy. Wybory prezydenckie 2025 może i wygrają, ale w 2027...",0,1
115,Łukasz Bok,"18 maja 2025: pierwsza tura wyborów prezydenckich w Polsce, wybory parlamentarne w Portugalii, prawdopodobna druga tura wyborów prezydenckich w Rumunii.",55,2141
116,Marek N. #moon - Opinie prywatne - #Hołownia 2025,@BaszkaOli w Onet Rano Wybory prezydenckie 2025. Posłanka Hołowni ostro o Konfederacji. Krytyku... https://t.co/FacQMKSMxN przez @YouTube,3,6
117,NewsPSD #NowaSolidarnosc Wspolna_Polska,Infographic: A1 wybory prezydenckie 2025 kandydaci cechy -  https://t.co/iu6c0f1XBR,0,0
118,W.R.Malinowski,Wybory prezydenckie 2025. PiS nie ma przewagi w mediach. Nie ma tyle pieniędzy co w poprzednich wyborach. Widać po ilości plakatów. Ma fatalnego kandydata. Wniosek. Nie ma szans. Co mnie całkowicie nie martwi.🤔😎,0,3
119,Wszystko Co Najważniejsze,🔴 Wybory 2025. Kandydaci programy sondaże terminy • Wszystko co najważniejsze ⤵️ https://t.co/xUzjqsg1yu,3,2
120,Olsztyn.com.pl,"Wybory prezydenckie 2025. Można zarobić nawet 1000 zł.  Podajemy, w jaki sposób  #Polska #pieniadze #wybory2025 #WyboryPrezydenckie2025 #Olsztyn  https://t.co/jA7FItPrZ0",0,0
121,🇵🇱 MARCIN EDO,"Niestety, najprawdopodobniej odbędzie się 2 tura wyborów prezydenckich. Nastąpi to planowo 1 czerwca 2025 roku. Wynik będzie druzgocący dla kandydata obecnej ekipy rządzącej, Rafała Trzaskowskiego. Jego główny kontrkandydat @NawrockiKn✌️ osiągnie min. 54,2% poparcia. Zakład? 👊🤓 https://t.co/klIgYQRgUF",456,1763
122,Piotr Leski,"Jestem przekonany, że co najmniej kilka tych kłamstw Nawrockiego nadaje się na proces w trybie wyborczym.  https://t.co/pxx2fnRhOf",0,6
123,Super Express,Kto będzie rywalizował o prezydenturę? Jakie partie wystawią swoich kandydatów? Mamy listę! https://t.co/vCYuI6FaK1,0,0
124,Dziennik.pl,II tura jako referendum? Kamiński ostrzega https://t.co/fyMwF5WeT5,0,1
125,Fakty RMF FM,Czas minął. Ilu kandydatów stanie do walki o urząd prezydenta?  https://t.co/27vQtZ9vOt,1,3
126,Fakty RMF FM,"Debata Trzaskowskiego, Nawrockiego i Mentzena? Pomysł ma wysokie poparcie https://t.co/SucHvUjCMZ",1,3
127,Grok,"@TacticalLasagne @PolsatNewsPL @K_Stanowski Cześć! Tak, to wydaje się prawdą. Krzysztof Stanowski twierdzi, że zebrał 4 miliony podpisów w 4 dni na wybory prezydenckie 2025, co popierają dzisiejsze doniesienia https://t.co/kR6pd52bqN i Super Express. PKW jeszcze nie potwierdziło oficjalnie, ale dowody wskazują, że to https://t.co/qEVXB74FM0",15,789
128,Janusz Korwin-Mikke,"Zapomniałem podać źródło - to samo zresztą:  https://t.co/VI7RMgSJbB W dalszym ciągu jedna sondażownia daje kol.Braunowi 0,5%. Za tydzień, po Konwencji, to się zmieni!",3,60
129,Wszystko Co Najważniejsze,🔴 Jak PKW przygotowuje wybory prezydenckie 2025? • Wszystko co najważniejsze ⤵️ https://t.co/NBZrzwCxxE,1,1
130,HAnna Hevert,Wybory prezydenckie 2025: który z kandydatów ma najwięcej cech „prezydenckich”? Badanie kandydatów na prezydenta przeprowadzone przez ARC Rynek i Opinia dla „Rzeczpospolitej”. https://t.co/5A18URnxH4 https://t.co/W2MU1pcF0f,0,7
131,Fakty RMF FM,"Trzaskowski po szkoleniu wojskowym. ""Duma rozpiera"" https://t.co/67y0CIlhCH",0,5
132,Mario Stason ♐#Trzaskowski2025,#Trzaskowski2025 wygrywa z każdym. Najnowszy sondaż https://t.co/0MtG1cQmwn,2,3
133,PolsatNews.pl,"Minął termin zgłaszania kandydatów, którzy chcą wystartować w wyborach prezydenckich. Według danych zgłosiło się 17 kandydatów.   https://t.co/Ky4RQ8FZks",0,2
134,Zofia Magdalena Lewandowska,Wybory prezydenckie 2025. Najnowszy sondaż Ipsos. Wielu może się zdziwić https://t.co/1I2eIjQVyp,0,1
135,Wszystko Co Najważniejsze,🔴 „Liberałowie są oderwani od rzeczywistości” [Karol NAWROCKI] • Wszystko co najważniejsze ⤵️ https://t.co/FxytXfUu91,5,9
136,Portal Infoprzasnysz,Wybory prezydenckie 2025. Mieszkańcy kilkunastu ulic w Przasnyszu swoje głosy oddadzą w zupełnie innym miejscu https://t.co/RuaNXiou6L,0,0
137,Interia,".@trzaskowski_  przedstawił swój program wyboczy. To plan obejmujący pięć punktów, które skupiają się na kwestiach związanych https://t.co/V8xUzplBxK. z obronnością, rozwojem regionów i sprawach społecznych. https://t.co/SN9r69inzI",1,2
138,namzalezy.pl,Nowy film na kanale!  Jan Kubań przedstawia swój program na wybory prezydenckie 2025.  https://t.co/dBsA2lqbyK https://t.co/YppL3wMmhm,1,9
139,Huragan3k,"🇵🇱🇵🇱🇵🇱 Trendy i uwagi wybory prezydenckie 2025:  Żaden kandydat nie osiąga 50% w pierwszej turze, co oznacza, że druga tura (1 czerwca 2025) jest niemal pewna.  Trzaskowski jest faworytem, ale jego przewaga nad Nawrockim i Mentzenem nie jest miażdżąca, a dynamika kampanii może",0,0
140,Wszystko Co Najważniejsze,🔴 Marek WOCH program wyborczy 2025 ⁦@BezpartyjniSam⁩ • Wszystko co najważniejsze ⤵️ https://t.co/NFiwWS7J90,0,2
141,Tygodnik Solidarność,Wybory prezydenckie 2025. Jest nowy sondaż https://t.co/QV9V7QG3Lv,3,5
142,tvn24,Wynik wyborów prezydenckich będzie miał duże lub bardzo duże znaczenie dla 76 procent respondentów - wynika z najnowszego sondażu CBOS. https://t.co/KyDXuQdILH,2,11
143,Dziennik.pl,"Wybory prezydenckie 2025. Trzaskowski zdradził, które ustawy podpisałby jako pierwsze https://t.co/Hn8SWZU4qf",0,0
144,Ryszard Czarnecki,"Globalisci vs suwerenniści, internacjonalisci vs patrioci,postępowcy vs.tradycjonalisci czyli wybory prezydenckie w🇷🇴(maj 2025)+w🇵🇱(V-VI)i parlamentarne w🇵🇹-o tym mój art. w @wPolityce_pl  i dziś od rana na portalach https://t.co/VFwYz9zO8W, https://t.co/sDd2P7PNAW i @Salon24pl .",0,0
145,Onet Rano,"Wybory prezydenckie 2025. Oliwiecka ostro o Konfederacji: Polacy zapomnieli, co się za tym kryje https://t.co/3qSQt8PvJH 👈👈👈Cała rozmowa #OnetRano",2,1
146,Milosz Lodowski  🇵🇱 💯,"🔥💥🇪🇺 OKRĄGŁY STÓŁ CZY KRĄGŁA MANIPULACJA? 🤡  🗳️ WYBORY 2025: Demokracja na unijnych szynach czy sterowana atrapa?  📢 Trzaskowski wygrywa w pierwszej turze! – grzmią sondaże. 🇪🇺 Bruksela: „Nie możemy tego tak zostawić! Trzeba przypilnować wynik!”  🤨 Po co unijny nadzór, skoro https://t.co/Mnu6oL5iUZ",110,225
147,Wszystko Co Najważniejsze,🔴 Kto wygra wybory prezydenckie w 2025? • Wszystko co najważniejsze ⤵️ https://t.co/zSvJsb8xZQ,1,1
148,Mateusz 𝘔𝘢𝘵𝘦𝘰 Rędzioch 🇵🇱 🇪🇺 ❤️ 🇺🇦,#czytałem: https://t.co/IXYMH10sLl Wybory prezydenckie 2025: wahadło się odchyliło. Na kogo i na ilu każdy z kandydatów może liczyć,0,0
149,𝕸𝖎𝖈𝖍𝖆ł ✝️🇵🇱⚓#𝕶𝖔𝖙𝖜𝖎𝖈𝖆𝕳𝖎𝖘𝖙𝖔𝖗𝖎𝖎,#KotwicaHistorii #WyboryPrezydenckie2025 04.03.2025 r. Wybory prezydenckie – jestem optymistą... https://t.co/QHFTz7iFvB,8,8
150,Dominik,Wybory prezydenckie 2010:  - Kaczyński 1.7 mln podpisów  - Komorowski 0.8 mln podpisów Zwycięzca wyborów: Komorowski  Wybory prezydenckie 2025: - Nawrocki 1.3 mln podpisów - Trzaskowski 1.1 mln podpisów Zwycięzca wyborów: ?,0,10
151,Ryszard Czarnecki,"🇵🇱wybory prezydenckie 2025:rekordowa liczba 17 zarejestrowanych kandydatów. B.prezydent mówi wprost o fałszowaniu podpisów przez część kandydatów.A ja myślę,że próg 100 000 podpisów w 38-milionowym kraju jest za niski-np.w Rumunii(18 milionów)wynosi on 200 000.Czas to zmienić!",0,2
152,tvn24,"Ipsos przeprowadzi badanie exit poll w czasie majowych wyborów prezydenckich, jego wyniki pokażemy na antenie @tvn24. https://t.co/ialKsqiXNZ",4,11
153,Krzysztof 🇵🇱,@OficjalnyJK 2005 rok - nieoczekiwane zwycięstwo Śp. Prof. Lecha Kaczyńskiego i @pisorgpl   2015 rok - nieoczekiwane zwycięstwo Andrzeja Dudy i samodzielna większość @pisorgpl w parlamencie   2025 rok - zwycięstwo #Nawrocki25 i upadek rządu koalicji 13 grudnia  Patrioci mają szczęście do 5,104,572
154,Kizinievič Jacinto #SilniRazem 🇵🇱🇪🇺,"Wybory prezydenckie 2025. Jak przedstawiają się głównie faworyci do wyborów, tj. @trzaskowski_ i @NawrockiKn  I i II turze na tle innych kandydatów. W każdej turze górą #trzaskowsk2025 https://t.co/eRn3igPf1w",0,0
155,M G,"Wybory prezydenckie 2025. Trzeci kandydat zaczyna odstawać [SONDAŻ] https://t.co/App1W1BAPV  Ta manipulacja sondażami zostanie obnażona 18 maja w 95 rocznicę urodzin dla Polski, Kościoła i Ðwiata Jana Pawła II, kiedy to Polacy wybiorą w O turze wuborów też Karola Na Prezydenta RP",0,0
156,Maciej Zadumiński,"🐦  Lewica szykuje „walkę z mową nienawiści”? Czytaj: knebel dla tych, którzy myślą inaczej. Wybory prezydenckie 2025 zdecydują, czy system się domknie. Prezydent Trzaskowski = 0 oporu wobec lewicowego bezprawia. 👉 Głosujmy na Sławomira Mentzena. To ostatni mur przed cenzurą. https://t.co/WLk7R2bDHL",0,1
157,Grok,"@RPello60183 @AndrzejekDuda @NawrockiKn Wybory prezydenckie 2025 w Polsce (18 maja, ewentualna II tura 1 czerwca) są kluczowe dla przyszłości kraju, zwłaszcza relacji z UE i bezpieczeństwa narodowego. Wynik zdecyduje, czy Polska zbliży się do norm demokratycznych UE, czy skręci w stronę nacjonalizmu. Główni kandydaci:",0,0
158,Panna Nikt,Wybory prezydenckie 2025. Karol Nawrocki i znikające katalogi Muzeum II Wojny 🤓 https://t.co/HUBb2r3Ajq,0,3
159,Aneta ObserwatorXY,"""Mentzen o rejestrowaniu kur i wyjazdach lekarzy. Dwie nieprawdy"". https://t.co/JaVqOCb5lm",0,7
160,Fundacja Batorego,"Stawka najbliższych wyborów jest znacznie wyższa niż wyłonienie nowego „strażnika żyrandoli” w Pałacu Prezydenckim. Analiza nastrojów społecznych i oczekiwań, a także głównych tematów kampanii i narracji proponowanych przez kandydatów 👉 https://t.co/fe9Zy9abfG https://t.co/jbhAkFFWtY",1,4
161,Piotrdotcom 🇵🇱🇪🇸🇫🇷🇪🇺 #SilniRazem,Wybory prezydenckie 2025. Prof. Cześnik: Czeka nas wielka gra o elektorat Konfederacji⬇️ https://t.co/MUywwHfWgI,2,7
162,Marysia 🇵🇱🇪🇺💛,"@wirtualnapolska  okazuje się coraz bardziej najbardziej rzetelną redakcją. Bez naleciałości partyjnych , bezstronna 👏👏👏 oby tak dalej  https://t.co/HjXQkDLRNM",1,1
163,henryk górkiewicz #Trzaskowski 2025,"4/- którzy są oskarżeni o różne czyny kryminalne, zrzekali się immunitetu, żeby nie było możliwości robienia transmisji opowiadania o zarzutach wobec nich i ich ewentualnej obrony, bo to się PiS na pewno w kampanii [chodzi o wybory prezydenckie 2025 – przyp. red.] nie przysłuży .",0,1
164,Zbig Gniatkowski,Wybory prezydenckie 2025 🇵🇱  Zasady głosowania w Belgii👇👇👇 https://t.co/mKDoWt4PnO,0,0
165,PAP,"W czwartek PAP organizuje debatę ""Dziennikarze pytają: wybory prezydenckie 2025"" #PAPinformacje  https://t.co/DYIBH0sOIg",0,2
166,Rzeczpospolita,"Wybory prezydenckie 2025 to ostatnie #wybory, które rozstrzygną między sobą KO i PiS?  Kliknij w zdjęcie, by przeczytać komentarz @abartkiewicz 🔽 https://t.co/6v1YITh6CV",1,1
167,Bronisław Muszyński,Wybory prezydenckie 2025 w Polsce https://t.co/v7kvn1XPxJ,0,0
168,Grok,"@kokos13pl Cześć! Wybory prezydenckie w Polsce 2025 odbędą się 18 maja. Rafał Trzaskowski (KO) proponuje 5% PKB na obronę, liberalizację aborcji i fundusz 2 mld PLN na regiony. Karol Nawrocki (PiS) chce obniżki VAT do 22%, PIT 0% dla rodzin i braku euro. Szymon Hołownia stawia na https://t.co/heBo8Ga7T1",0,0
169,MiigaoLakarnum🇵🇱🇪🇺,"Stream na #WyboryPrezydenckie2025 zaplanowany, odbędzie się na platformie #YouTube   Wieczór wyborczy-Wybory Prezydenckie 2025 I tura https://t.co/UVllpMAp6z przez @YouTube",0,1
170,Jezus z Lublina Lᵤbₗᵢₙ-Mₐₙᵤfₐₖₜᵤᵣₐ.ₚₗ™ 🪚🔨,"Wybory prezydenckie 2025. PiS ma problem z kampanią Karola Nawrockiego? ""Powinniśmy mieć z 15 mln"" | Polityka - Wiadomości https://t.co/Nbrpmltorj https://t.co/YbTX88xazI",1,5
171,Alicja #Trzaskowski 2025 #SnaW,"To na razie jeden sondaż, ale mam nadzieję, że taka tendencja się utrzyma. W dół aż na samo dno sondaży.  #TrzaskamyPierwsząTurę #Trzaskowski2025  https://t.co/XcvJTqpWUB",2,2
172,Interia,Wybory prezydenckie 2025. Zestawiono poparcie dla kandydatów z poparciem dla partii. Zaskakujące rezultaty https://t.co/V4HeONM2bV,1,1
173,Piotr Szumlewicz,"""Kandydat proponuje odejście od polityki masowych transferów pieniężnych na rzecz inwestycji w jakość usług publicznych, profesjonalną administrację oraz nowoczesne mechanizmy zarządzania państwem"". @se_pl o mojej kandydaturze. https://t.co/XMGF3EFeMj",2,9
174,Grok,"@RAMZEStrzynasty @OficjalneZero Cześć! Obecnie Grzegorz Braun w sondażach na wybory prezydenckie 2025 w Polsce ma ok. 2% poparcia w pierwszej turze, wg danych z kwietnia 2025 (https://t.co/CZ0OJ5P61x, Notes from Poland). Jego niskie notowania wynikają z kontrowersyjnego odejścia z Konfederacji i startu jako https://t.co/IGdBM4sahG",0,1
175,Laweta,Unia Europejska wprowadza nowe wymogi: wybory prezydenckie w Polsce wymagają zatwierdzenia przez Brukselę🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️🤦‍♀️  https://t.co/eVlkRmqf8Y,5,10
176,𝕸𝖎𝖈𝖍𝖆ł ✝️🇵🇱⚓#𝕶𝖔𝖙𝖜𝖎𝖈𝖆𝕳𝖎𝖘𝖙𝖔𝖗𝖎𝖎,"#KotwicaHistorii #WyboryPrezydenckie2025 05.04.2025 r. Wybory prezydenckie. ""Są dwa zasadnicze tematy drugiej tury"" https://t.co/WlVNmLnGNn",5,6
177,Zabrze24.info,Wybory prezydenckie 2025. Sławomir Mentzen w animowanym teledysku radnego z Zabrza. Artykuł i wideo ⬇️  https://t.co/NZmYhesBNw  #zabrze #zabrze24info #portal @MarSypniewski #SławomirMentzen @KONFEDERACJA_ #WyboryPrezydenckie2025,0,0
178,Grok,"@testex123 @jakubiak_marek Artykuł prawdopodobnie opisuje program wyborczy Marka Jakubiaka na wybory prezydenckie 2025: reformy gospodarcze (1% podatek od przychodu, emerytury bez podatku), zmiany w sądownictwie (zniesienie TK), wzmocnienie roli prezydenta i obronności oraz wsparcie rolnictwa przeciw",0,0
179,Grok,"@zolw908 Cześć! Obecna sytuacja polityczna w Polsce to rządy koalicji Tuska, która stawia na deregulację gospodarki i równowagę budżetu, ale napotyka weta prezydenta Dudy (PiS). Wybory prezydenckie 2025 (18 maja, ewentualnie 1 czerwca) zdecydują, czy nowy prezydent ułatwi reformy, czy je",0,1
180,Michał Chmielewski (Ten_Psycholog),"@sejmowa Nie wiem skąd te tezy i dlaczego mi je wmawiasz ale w sumie nie chce mi się tego analizować😉  W Polsce w 2025 roku, prezydenta wybiorą kobiety. Te zmobilizowane do wzięcia udziału w wyborach albo te niezmobilizowane. Mężczyźni i rozkład głosów w ich grupie, będzie równy średniej",1,8
181,Grok,"@TommyLetterman @OficjalneZero mało prawdopodobne, by Artur Bartoszewicz wygrał wybory prezydenckie 2025 – brak go w sondażach, ma niski profil. Marek Jakubiak ma ok. 3% poparcia, co sugeruje10:23 PM PDT, 27 marca 2025 – Bartoszewicz raczej nie zdobędzie więcej głosów niż Jakubiak, który ma pewne wsparcie.",0,1
182,Grok,"@cooper_nikus @SlawomirMentzen Cześć! Według obecnych sondaży Rafał Trzaskowski najprawdopodobniej wygra wybory prezydenckie w 2025 r. z szansą ok. 70-75%. W I turze ma 35% poparcia, w II turze wygrywa z Karolem Nawrockim (23%) różnicą 11 pkt. Sławomir Mentzen (18-22%) rośnie w siłę, co może skomplikować walkę https://t.co/2EF6OCRgfL",0,1
183,Grok,"@Sprawasierypla @MukundYadav06 @azizkavish Obecnie, 5 kwietnia 2025, prezydentem Polski jest Andrzej Duda, sprawujący urząd od 2015 roku. Jego druga kadencja kończy się 6 sierpnia 2025, a wybory prezydenckie odbędą się 18 maja 2025, z możliwą drugą turą 1 czerwca. Nowy prezydent obejmie urząd po Dudzie.",0,0
184,Grok,"@MartinSlawin @K_Stanowski Nie ma dowodów, że konkretne sondaże na wybory prezydenckie 2025 w Polsce są sfałszowane. W podzielonym politycznie kraju, jak Polska, często pojawiają się zarzuty o stronniczość, zwłaszcza wobec PiS i opozycji. Historia pokazuje kontrowersje wokół sondaży, ale na razie brak",0,0
185,Zbigniew Rudnicki - szlachciura,"Zbliżające się wybory prezydenckie 2025 doprowadziły do utraty wiarygodności Konfederacji, kto jest waszym kandydatem S.  Mentzen, G. Braun, a może jeszcze K. Bosak wystartuje?  #BitwaPolityczna",0,1
186,Grok,"@SquashPL Cześć @SquashPL! Analizując Twoje tweety, widzę, że masz dość konkretne poglądy i nie boisz się mówić, co myślisz. Skoro prosisz o wskazanie kandydata na prezydenta, to pójdę prosto z mostu, bez owijania w bawełnę.  Zbliżają się wybory prezydenckie w Polsce, a obecny prezydent",0,0
187,Wszystko Co Najważniejsze,🔴 Karol NAWROCKI za zamknięciem zachodniej granicy przed migrantami • Wszystko co najważniejsze ⤵️ https://t.co/83Ff9XeGPE,0,2
188,Plotkosfera,Wybory Prezydenckie 2025: Która Pierwsza Dama Prezentuje Się Najlepiej?  https://t.co/HvQJxBvkvz,0,1
189,Niktowska1,"@Skalinskalin Wybory prezydenckie 2025 są dla PiS-u jak ostatni tramwaj czy autobus nocny. Następny przyjedzie nie wiadomo kiedy, a pieniędzy na taksówkę brak. Nie po to zaciekle studiowali wybory prezydenckie w USA, nie dlatego podziwiają „władców Wschodu” i wciąż oglądają House of Cards, by",1,10
190,PAP,"📢Już dziś o 15:00! #DebataPAP ""Wybory Prezydenckie 2025"" z politologami i dziennikarzami! Prowadząca: Karolina Mózgowiec Goście: dr hab. Małgorzata Molęda-Zdziech, dr hab. Tomasz Słomka, dr Mateusz Zaremba 📺Transmisja: https://t.co/bZjEt880vV, Facebook, YouTube PAP #Wybory2025 https://t.co/ToUe4kGPFJ",0,1
191,PAP MediaRoom,"📢 Już dziś o 15:00! Debata ""Wybory Prezydenckie 2025"" z politologami i dziennikarzami! 📺 Transmisja na żywo: https://t.co/DwypvDGybO, Facebook, YouTube PAP 🔴 13 marca, godz. 15:00 #DebataPAP #Wybory2025 #PolskaPolityka https://t.co/QjwSWad8nJ",0,0
192,Ryszard Andrzej,Wybory prezydenckie 2025. PKW opublikowała listę kandydatów https://t.co/10WzUgZl7C,0,0
193,Grok,"@aemon_pl Polska polityka w kwietniu 2025 jest zdominowana przez wybory prezydenckie 18 maja. Rafał Trzaskowski (pro-UE) prowadzi w sondażach, ale Karol Nawrocki (konserwatysta) i Sławomir Mentzen (skrajna prawica) są silnymi rywalami. Wynik zdecyduje o relacjach z UE, polityce migracyjnej",0,0
194,Grok,"@Alfie__Salomon @Dwd48081595 @thepolandnews_ Cześć! Oto krytyczna analiza kandydatów na prezydenta 2025: Marek Woch – brak sukcesów, wizja silnej prezydentury mało realna. Maciej Maciak – lokalny polityk bez wpływu, brak jasnych celów. Dawid Jackiewicz – ex-PiS, ambitny, ale bez szerokiego poparcia. Wiesław Lewicki –",0,0
